2.0,-4.0,0.0,6.0,0.0,0.0,-8.0,0.0,0.0,0.0,
0.0,0.0,12.0,0.0,-18.0,0.0,0.0,24.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-40.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,

2.0,2.0,6.0,2.0,6.0,10.0,2.0,6.0,10.0,14.0,
0.0,6.0,-6.0,6.0,9.0,-15.0,6.0,13.2,6.0,-25.2,
0.0,0.0,0.0,10.0,-15.0,5.0,10.0,6.0,-30.0,14.0,
0.0,0.0,0.0,0.0,0.0,0.0,14.0,-25.2,14.0,-2.8,

2.0,2.0,-6.0,2.0,-6.0,10.0,2.0,-6.0,10.0,-14.0,
0.0,-6.0,-6.0,-6.0,9.0,15.0,-6.0,13.2,-6.0,-25.2,
0.0,0.0,0.0,10.0,15.0,5.0,10.0,-6.0,-30.0,-14.0,
0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-25.2,-14.0,-2.8,

