2,4,1,3,
6,7,14,0,
0,8,7,15,
25,0,21,23,
0,26,22,23,
27,36,45,20,
28,1,20,10,
32,38,1,2,
33,24,2,12,
35,40,24,54,
29,6,50,21,
30,25,21,13,
34,8,25,56,
31,11,53,58,
1,37,20,16,
24,39,2,18,
14,41,47,22,
26,42,22,19,
15,43,26,59,
17,44,49,62,
46,6,5,14,
51,11,10,3,
48,4,16,17,
3,4,52,61,
8,9,15,55,
11,12,3,57,
4,18,17,60,
5,-1,-1,-1,
6,-1,-1,-1,
10,-1,-1,-1,
11,-1,-1,-1,
13,-1,-1,-1,
7,-1,-1,-1,
8,-1,-1,-1,
12,-1,-1,-1,
9,-1,-1,-1,
5,-1,-1,-1,
14,-1,-1,-1,
7,-1,-1,-1,
15,-1,-1,-1,
9,-1,-1,-1,
16,-1,-1,-1,
17,-1,-1,-1,
18,-1,-1,-1,
19,-1,-1,-1,
5,-1,-1,-1,
20,-1,-1,-1,
16,-1,-1,-1,
22,-1,-1,-1,
19,-1,-1,-1,
10,-1,-1,-1,
21,-1,-1,-1,
23,-1,-1,-1,
13,-1,-1,-1,
9,-1,-1,-1,
24,-1,-1,-1,
12,-1,-1,-1,
25,-1,-1,-1,
13,-1,-1,-1,
18,-1,-1,-1,
26,-1,-1,-1,
23,-1,-1,-1,
19,-1,-1,-1,
