82,1,9,120,
83,2,10,0,
84,3,11,1,
85,4,12,2,
86,5,13,3,
87,6,14,4,
88,7,15,5,
89,8,16,6,
90,92,17,7,
0,10,18,119,
1,11,19,9,
2,12,20,10,
3,13,21,11,
4,14,22,12,
5,15,23,13,
6,16,24,14,
7,17,25,15,
8,93,26,16,
9,19,27,118,
10,20,28,18,
11,21,29,19,
12,22,30,20,
13,23,31,21,
14,24,32,22,
15,25,33,23,
16,26,34,24,
17,94,35,25,
18,28,36,117,
19,29,37,27,
20,30,38,28,
21,31,39,29,
22,32,40,30,
23,33,41,31,
24,34,42,32,
25,35,43,33,
26,95,44,34,
27,37,45,116,
28,38,46,36,
29,39,47,37,
30,40,48,38,
31,41,49,39,
32,42,50,40,
33,43,51,41,
34,44,52,42,
35,96,53,43,
36,46,54,115,
37,47,55,45,
38,48,56,46,
39,49,57,47,
40,50,58,48,
41,51,59,49,
42,52,60,50,
43,53,61,51,
44,97,62,52,
45,55,63,114,
46,56,64,54,
47,57,65,55,
48,58,66,56,
49,59,67,57,
50,60,68,58,
51,61,69,59,
52,62,70,60,
53,98,71,61,
54,64,72,113,
55,65,73,63,
56,66,74,64,
57,67,75,65,
58,68,76,66,
59,69,77,67,
60,70,78,68,
61,71,79,69,
62,99,80,70,
63,73,110,112,
64,74,109,72,
65,75,108,73,
66,76,107,74,
67,77,106,75,
68,78,105,76,
69,79,104,77,
70,80,103,78,
71,100,102,79,
121,82,120,164,
122,83,0,81,
123,84,1,82,
124,85,2,83,
125,86,3,84,
126,87,4,85,
127,88,5,86,
128,89,6,87,
129,90,7,88,
130,91,8,89,
131,132,92,90,
91,133,93,8,
92,134,94,17,
93,135,95,26,
94,136,96,35,
95,137,97,44,
96,138,98,53,
97,139,99,62,
98,140,100,71,
99,141,101,80,
100,142,143,102,
80,101,144,103,
79,102,145,104,
78,103,146,105,
77,104,147,106,
76,105,148,107,
75,106,149,108,
74,107,150,109,
73,108,151,110,
72,109,152,111,
112,110,153,154,
113,72,111,155,
114,63,112,156,
115,54,113,157,
116,45,114,158,
117,36,115,159,
118,27,116,160,
119,18,117,161,
120,9,118,162,
81,0,119,163,
81,-1,-1,-1,
82,-1,-1,-1,
83,-1,-1,-1,
84,-1,-1,-1,
85,-1,-1,-1,
86,-1,-1,-1,
87,-1,-1,-1,
88,-1,-1,-1,
89,-1,-1,-1,
90,-1,-1,-1,
91,-1,-1,-1,
91,-1,-1,-1,
92,-1,-1,-1,
93,-1,-1,-1,
94,-1,-1,-1,
95,-1,-1,-1,
96,-1,-1,-1,
97,-1,-1,-1,
98,-1,-1,-1,
99,-1,-1,-1,
100,-1,-1,-1,
101,-1,-1,-1,
101,-1,-1,-1,
102,-1,-1,-1,
103,-1,-1,-1,
104,-1,-1,-1,
105,-1,-1,-1,
106,-1,-1,-1,
107,-1,-1,-1,
108,-1,-1,-1,
109,-1,-1,-1,
110,-1,-1,-1,
111,-1,-1,-1,
111,-1,-1,-1,
112,-1,-1,-1,
113,-1,-1,-1,
114,-1,-1,-1,
115,-1,-1,-1,
116,-1,-1,-1,
117,-1,-1,-1,
118,-1,-1,-1,
119,-1,-1,-1,
120,-1,-1,-1,
81,-1,-1,-1,
