13,14,26,25,
14,15,27,26,
15,16,28,27,
16,17,29,28,
17,18,30,29,
18,19,31,30,
19,20,32,31,
20,21,33,32,
21,22,34,33,
25,26,38,37,
26,27,39,38,
27,28,40,39,
28,29,41,40,
29,30,42,41,
30,31,43,42,
31,32,44,43,
32,33,45,44,
33,34,46,45,
37,38,50,49,
38,39,51,50,
39,40,52,51,
40,41,53,52,
41,42,54,53,
42,43,55,54,
43,44,56,55,
44,45,57,56,
45,46,58,57,
49,50,62,61,
50,51,63,62,
51,52,64,63,
52,53,65,64,
53,54,66,65,
54,55,67,66,
55,56,68,67,
56,57,69,68,
57,58,70,69,
61,62,74,73,
62,63,75,74,
63,64,76,75,
64,65,77,76,
65,66,78,77,
66,67,79,78,
67,68,80,79,
68,69,81,80,
69,70,82,81,
73,74,86,85,
74,75,87,86,
75,76,88,87,
76,77,89,88,
77,78,90,89,
78,79,91,90,
79,80,92,91,
80,81,93,92,
81,82,94,93,
85,86,98,97,
86,87,99,98,
87,88,100,99,
88,89,101,100,
89,90,102,101,
90,91,103,102,
91,92,104,103,
92,93,105,104,
93,94,106,105,
97,98,110,109,
98,99,111,110,
99,100,112,111,
100,101,113,112,
101,102,114,113,
102,103,115,114,
103,104,116,115,
104,105,117,116,
105,106,118,117,
109,110,122,121,
110,111,123,122,
111,112,124,123,
112,113,125,124,
113,114,126,125,
114,115,127,126,
115,116,128,127,
116,117,129,128,
117,118,130,129,
0,1,13,12,
1,2,14,13,
2,3,15,14,
3,4,16,15,
4,5,17,16,
5,6,18,17,
6,7,19,18,
7,8,20,19,
8,9,21,20,
9,10,22,21,
10,11,23,22,
22,23,35,34,
34,35,47,46,
46,47,59,58,
58,59,71,70,
70,71,83,82,
82,83,95,94,
94,95,107,106,
106,107,119,118,
118,119,131,130,
130,131,143,142,
129,130,142,141,
128,129,141,140,
127,128,140,139,
126,127,139,138,
125,126,138,137,
124,125,137,136,
123,124,136,135,
122,123,135,134,
121,122,134,133,
120,121,133,132,
108,109,121,120,
96,97,109,108,
84,85,97,96,
72,73,85,84,
60,61,73,72,
48,49,61,60,
36,37,49,48,
24,25,37,36,
12,13,25,24,
0,1,-1,-1,
1,2,-1,-1,
2,3,-1,-1,
3,4,-1,-1,
4,5,-1,-1,
5,6,-1,-1,
6,7,-1,-1,
7,8,-1,-1,
8,9,-1,-1,
9,10,-1,-1,
10,11,-1,-1,
11,23,-1,-1,
23,35,-1,-1,
35,47,-1,-1,
47,59,-1,-1,
59,71,-1,-1,
71,83,-1,-1,
83,95,-1,-1,
95,107,-1,-1,
107,119,-1,-1,
119,131,-1,-1,
131,143,-1,-1,
143,142,-1,-1,
142,141,-1,-1,
141,140,-1,-1,
140,139,-1,-1,
139,138,-1,-1,
138,137,-1,-1,
137,136,-1,-1,
136,135,-1,-1,
135,134,-1,-1,
134,133,-1,-1,
133,132,-1,-1,
132,120,-1,-1,
120,108,-1,-1,
108,96,-1,-1,
96,84,-1,-1,
84,72,-1,-1,
72,60,-1,-1,
60,48,-1,-1,
48,36,-1,-1,
36,24,-1,-1,
24,12,-1,-1,
12,0,-1,-1,
