0.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,28.0,0.0,12.0,0.0,28.0,0.0,
0.0,0.0,0.0,0.0,15.0,0.0,0.0,19.2,0.0,-11.2,0.0,21.0,0.0,14.0,0.0,
0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,30.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,1.8666666666666667,0.0,24.0,0.0,-17.333333333333332,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,0.0,0.0,0.0,15.238095238095237,0.0,-8.571428571428571,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,0.0,0.0,0.0,6.666666666666667,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.5,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,0.0,1.0714285714285714,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,

0.0,6.0,6.0,-4.0,6.0,10.0,10.0,6.0,10.0,14.0,-8.0,6.0,10.0,14.0,18.0,
0.0,0.0,0.0,10.0,7.5,-2.5,-4.0,9.6,8.0,-5.6,14.0,10.5,12.5,7.0,-9.0,
0.0,0.0,0.0,0.0,7.5,7.5,0.0,-7.2,4.0,11.2,0.0,10.5,2.5,7.0,15.0,
0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.4,-4.666666666666667,0.9333333333333333,-4.0,12.0,4.761904761904762,-8.666666666666666,2.5714285714285716,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,9.333333333333334,-1.8666666666666667,0.0,-8.0,7.619047619047619,11.333333333333334,-4.285714285714286,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,9.333333333333334,0.0,0.0,-9.523809523809524,3.3333333333333335,12.857142857142858,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,-6.428571428571429,2.25,-0.32142857142857145,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.714285714285714,-3.75,0.5357142857142857,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.857142857142858,11.25,-1.6071428571428572,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,11.25,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,

