2.0,-4.0,0.0,6.0,0.0,0.0,-8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,
0.0,0.0,12.0,0.0,-18.0,0.0,0.0,24.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-40.0,0.0,0.0,0.0,50.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,-70.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,

2.0,2.0,6.0,2.0,6.0,10.0,2.0,6.0,10.0,14.0,2.0,6.0,10.0,14.0,18.0,
0.0,6.0,-6.0,6.0,9.0,-15.0,6.0,13.2,6.0,-25.2,6.0,15.0,15.0,0.0,-36.0,
0.0,0.0,0.0,10.0,-15.0,5.0,10.0,6.0,-30.0,14.0,10.0,15.0,-10.714285714285714,-40.0,25.714285714285715,
0.0,0.0,0.0,0.0,0.0,0.0,14.0,-25.2,14.0,-2.8,14.0,0.0,-40.0,35.0,-9.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-36.0,25.714285714285715,-9.0,1.2857142857142858,

2.0,2.0,-6.0,2.0,-6.0,10.0,2.0,-6.0,10.0,-14.0,2.0,-6.0,10.0,-14.0,18.0,
0.0,-6.0,-6.0,-6.0,9.0,15.0,-6.0,13.2,-6.0,-25.2,-6.0,15.0,-15.0,0.0,36.0,
0.0,0.0,0.0,10.0,15.0,5.0,10.0,-6.0,-30.0,-14.0,10.0,-15.0,-10.714285714285714,40.0,25.714285714285715,
0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-25.2,-14.0,-2.8,-14.0,0.0,40.0,35.0,9.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,25.714285714285715,9.0,1.2857142857142858,

