56,65,11,64,
1,11,64,56,
57,66,12,65,
11,65,56,2,
2,12,65,57,
58,67,13,66,
12,66,57,3,
3,13,66,58,
59,68,14,67,
13,67,58,4,
4,14,67,59,
60,69,15,68,
14,68,59,5,
5,15,68,60,
61,70,16,69,
15,69,60,6,
6,16,69,61,
62,71,17,70,
16,70,61,7,
7,17,70,62,
17,71,62,8,
65,73,20,72,
11,65,72,64,
11,20,72,65,
66,74,21,73,
12,66,73,65,
20,73,65,12,
12,21,73,66,
67,75,22,74,
13,67,74,66,
21,74,66,13,
13,22,74,67,
68,76,23,75,
14,68,75,67,
22,75,67,14,
14,23,75,68,
69,77,24,76,
15,69,76,68,
23,76,68,15,
15,24,76,69,
70,78,25,77,
16,70,77,69,
24,77,69,16,
16,25,77,70,
17,71,78,70,
25,78,70,17,
73,80,28,79,
20,73,79,72,
20,28,79,73,
74,81,29,80,
21,74,80,73,
28,80,73,21,
21,29,80,74,
75,82,30,81,
22,75,81,74,
29,81,74,22,
22,30,81,75,
76,83,31,82,
23,76,82,75,
30,82,75,23,
23,31,82,76,
77,84,32,83,
24,77,83,76,
31,83,76,24,
24,32,83,77,
25,78,84,77,
32,84,77,25,
80,86,35,85,
28,80,85,79,
28,35,85,80,
81,87,36,86,
29,81,86,80,
35,86,80,29,
29,36,86,81,
82,88,37,87,
30,82,87,81,
36,87,81,30,
30,37,87,82,
83,89,38,88,
31,83,88,82,
37,88,82,31,
31,38,88,83,
32,84,89,83,
38,89,83,32,
86,91,41,90,
35,86,90,85,
35,41,90,86,
87,92,42,91,
36,87,91,86,
41,91,86,36,
36,42,91,87,
88,93,43,92,
37,88,92,87,
42,92,87,37,
37,43,92,88,
38,89,93,88,
43,93,88,38,
91,95,46,94,
41,91,94,90,
41,46,94,91,
92,96,47,95,
42,92,95,91,
46,95,91,42,
42,47,95,92,
43,93,96,92,
47,96,92,43,
95,98,50,97,
46,95,97,94,
46,50,97,95,
47,96,98,95,
50,98,95,47,
50,98,99,97,
101,109,65,108,
56,65,64,108,
56,65,108,101,
102,110,66,109,
57,66,65,109,
65,109,101,57,
57,66,109,102,
103,111,67,110,
58,67,66,110,
66,110,102,58,
58,67,110,103,
104,112,68,111,
59,68,67,111,
67,111,103,59,
59,68,111,104,
105,113,69,112,
60,69,68,112,
68,112,104,60,
60,69,112,105,
106,114,70,113,
61,70,69,113,
69,113,105,61,
61,70,113,106,
62,71,70,114,
70,114,106,62,
109,116,73,115,
65,73,72,115,
65,109,115,108,
65,73,115,109,
65,66,73,109,
110,117,74,116,
66,74,73,116,
66,110,116,109,
73,116,109,66,
66,74,116,110,
66,67,74,110,
111,118,75,117,
67,75,74,117,
67,111,117,110,
74,117,110,67,
67,75,117,111,
67,68,75,111,
112,119,76,118,
