3,113,1,22,
456,457,536,0,
6,116,4,25,
0,458,457,537,
458,459,537,2,
9,120,7,29,
2,460,459,538,
460,461,538,5,
12,124,10,33,
5,462,461,539,
462,463,539,8,
15,128,13,37,
8,464,463,540,
464,465,540,11,
18,132,16,41,
11,466,465,541,
466,467,541,14,
20,135,19,44,
14,468,467,542,
468,469,542,17,
17,470,469,543,
26,138,23,47,
23,0,609,617,
473,474,22,21,
30,143,27,50,
27,2,26,141,
21,475,474,25,
475,476,25,24,
34,149,31,54,
31,5,30,147,
24,477,476,29,
477,478,29,28,
38,155,35,58,
35,8,34,153,
28,479,478,33,
479,480,33,32,
42,161,39,62,
39,11,38,159,
32,481,480,37,
481,482,37,36,
45,166,43,65,
43,14,42,165,
36,483,482,41,
483,484,41,40,
673,17,45,682,
40,485,484,44,
51,170,48,68,
48,21,610,619,
488,489,47,46,
55,175,52,71,
52,24,51,173,
46,490,489,50,
490,491,50,49,
59,181,56,75,
56,28,55,179,
49,492,491,54,
492,493,54,53,
63,187,60,79,
60,32,59,185,
53,494,493,58,
494,495,58,57,
66,192,64,82,
64,36,63,191,
57,496,495,62,
496,497,62,61,
674,40,66,684,
61,498,497,65,
72,196,69,85,
69,46,611,621,
501,502,68,67,
76,201,73,88,
73,49,72,199,
67,503,502,71,
503,504,71,70,
80,207,77,92,
77,53,76,205,
70,505,504,75,
505,506,75,74,
83,212,81,95,
81,57,80,211,
74,507,506,79,
507,508,79,78,
675,61,83,686,
78,509,508,82,
89,216,86,98,
86,67,612,623,
512,513,85,84,
93,221,90,101,
90,70,89,219,
84,514,513,88,
514,515,88,87,
96,226,94,104,
94,74,93,225,
87,516,515,92,
516,517,92,91,
676,78,96,688,
91,518,517,95,
102,230,99,107,
99,84,613,625,
521,522,98,97,
105,234,103,109,
103,87,102,233,
97,523,522,101,
523,524,101,100,
677,91,105,690,
100,525,524,104,
110,237,108,111,
108,97,614,627,
528,529,107,106,
678,100,110,692,
106,530,529,109,
679,106,615,629,
117,240,114,139,
0,114,616,617,
113,546,545,112,
121,243,118,144,
2,118,117,141,
112,116,546,547,
116,548,547,115,
125,247,122,150,
5,122,121,147,
115,120,548,549,
120,550,549,119,
129,251,126,156,
8,126,125,153,
119,124,550,551,
124,552,551,123,
133,255,130,162,
11,130,129,159,
123,128,552,553,
128,554,553,127,
136,258,134,167,
14,134,133,165,
127,132,554,555,
132,556,555,131,
17,680,136,682,
131,135,556,557,
145,261,140,171,
21,140,618,619,
140,112,618,631,
138,141,139,137,
25,116,140,145,
151,266,146,176,
24,146,145,173,
146,115,145,264,
137,143,141,144,
143,147,144,142,
29,120,146,151,
157,272,152,182,
28,152,151,179,
152,119,151,270,
142,149,147,150,
149,153,150,148,
33,124,152,157,
163,278,158,188,
32,158,157,185,
158,123,157,276,
148,155,153,156,
155,159,156,154,
37,128,158,163,
168,283,164,193,
36,164,163,191,
164,127,163,282,
154,161,159,162,
161,165,162,160,
41,132,164,168,
40,681,168,684,
681,131,168,695,
160,166,165,167,
177,287,172,197,
46,172,620,621,
172,137,620,633,
170,173,171,169,
50,143,172,177,
183,292,178,202,
49,178,177,199,
178,142,177,290,
169,175,173,176,
175,179,176,174,
54,149,178,183,
189,298,184,208,
53,184,183,205,
184,148,183,296,
174,181,179,182,
181,185,182,180,
58,155,184,189,
194,303,190,213,
57,190,189,211,
190,154,189,302,
180,187,185,188,
187,191,188,186,
62,161,190,194,
61,683,194,686,
683,160,194,697,
186,192,191,193,
203,307,198,217,
67,198,622,623,
198,169,622,635,
196,199,197,195,
71,175,198,203,
209,312,204,222,
70,204,203,219,
204,174,203,310,
195,201,199,202,
201,205,202,200,
75,181,204,209,
214,317,210,227,
74,210,209,225,
210,180,209,316,
200,207,205,208,
207,211,208,206,
79,187,210,214,
78,685,214,688,
685,186,214,699,
206,212,211,213,
223,321,218,231,
84,218,624,625,
218,195,624,637,
216,219,217,215,
88,201,218,223,
228,325,224,235,
87,224,223,233,
224,200,223,324,
215,221,219,222,
221,225,222,220,
92,207,224,228,
91,687,228,690,
687,206,228,701,
220,226,225,227,
236,328,232,238,
97,232,626,627,
232,215,626,639,
230,233,231,229,
101,221,232,236,
100,689,236,692,
689,220,236,703,
229,234,233,235,
106,691,628,629,
691,229,628,641,
244,331,241,262,
112,241,630,631,
240,561,560,239,
248,334,245,267,
115,245,244,264,
239,243,561,562,
243,563,562,242,
252,338,249,273,
119,249,248,270,
242,247,563,564,
247,565,564,246,
256,342,253,279,
123,253,252,276,
246,251,565,566,
251,567,566,250,
259,345,257,284,
127,257,256,282,
250,255,567,568,
255,569,568,254,
131,693,259,695,
254,258,569,570,
268,348,263,288,
137,263,632,633,
263,239,632,643,
261,264,262,260,
144,243,263,268,
274,353,269,293,
142,269,268,290,
269,242,268,351,
260,266,264,267,
266,270,267,265,
150,247,269,274,
280,359,275,299,
148,275,274,296,
275,246,274,357,
265,272,270,273,
272,276,273,271,
156,251,275,280,
285,364,281,304,
154,281,280,302,
281,250,280,363,
271,278,276,279,
278,282,279,277,
162,255,281,285,
160,694,285,697,
694,254,285,706,
277,283,282,284,
294,368,289,308,
169,289,634,635,
289,260,634,645,
287,290,288,286,
176,266,289,294,
300,373,295,313,
174,295,294,310,
295,265,294,371,
286,292,290,293,
292,296,293,291,
182,272,295,300,
305,378,301,318,
180,301,300,316,
301,271,300,377,
291,298,296,299,
298,302,299,297,
188,278,301,305,
186,696,305,699,
696,277,305,708,
297,303,302,304,
314,382,309,322,
195,309,636,637,
309,286,636,647,
307,310,308,306,
202,292,309,314,
319,386,315,326,
200,315,314,324,
315,291,314,385,
306,312,310,313,
312,316,313,311,
208,298,315,319,
206,698,319,701,
698,297,319,710,
311,317,316,318,
327,389,323,329,
215,323,638,639,
323,306,638,649,
321,324,322,320,
222,312,323,327,
220,700,327,703,
700,311,327,712,
320,325,324,326,
229,702,640,641,
702,320,640,651,
335,392,332,349,
239,332,642,643,
331,574,573,330,
339,395,336,354,
242,336,335,351,
330,334,574,575,
334,576,575,333,
343,399,340,360,
246,340,339,357,
333,338,576,577,
338,578,577,337,
346,402,344,365,
250,344,343,363,
337,342,578,579,
342,580,579,341,
254,704,346,706,
341,345,580,581,
355,405,350,369,
260,350,644,645,
350,330,644,653,
348,351,349,347,
267,334,350,355,
361,410,356,374,
265,356,355,371,
356,333,355,408,
347,353,351,354,
353,357,354,352,
273,338,356,361,
366,415,362,379,
271,362,361,377,
362,337,361,414,
352,359,357,360,
359,363,360,358,
279,342,362,366,
277,705,366,708,
705,341,366,715,
358,364,363,365,
375,419,370,383,
286,370,646,647,
370,347,646,655,
368,371,369,367,
293,353,370,375,
380,423,376,387,
291,376,375,385,
376,352,375,422,
367,373,371,374,
373,377,374,372,
299,359,376,380,
297,707,380,710,
707,358,380,717,
372,378,377,379,
388,426,384,390,
