10,1,3,24,
11,2,4,0,
12,14,5,1,
0,4,6,23,
1,5,7,3,
2,15,8,4,
3,7,20,22,
4,8,19,6,
5,16,18,7,
25,10,24,44,
26,11,0,9,
27,12,1,10,
28,13,2,11,
29,30,14,12,
13,31,15,2,
14,32,16,5,
15,33,17,8,
16,34,35,18,
8,17,36,19,
7,18,37,20,
6,19,38,21,
22,20,39,40,
23,6,21,41,
24,3,22,42,
9,0,23,43,
9,-1,-1,-1,
10,-1,-1,-1,
11,-1,-1,-1,
12,-1,-1,-1,
13,-1,-1,-1,
13,-1,-1,-1,
14,-1,-1,-1,
15,-1,-1,-1,
16,-1,-1,-1,
17,-1,-1,-1,
17,-1,-1,-1,
18,-1,-1,-1,
19,-1,-1,-1,
20,-1,-1,-1,
21,-1,-1,-1,
21,-1,-1,-1,
22,-1,-1,-1,
23,-1,-1,-1,
24,-1,-1,-1,
9,-1,-1,-1,
