16,14,17,15,
19,16,18,11,
16,14,17,15,
10,12,17,13,
19,16,18,11,
16,14,17,15,
10,12,17,13,
19,16,18,11,
10,12,17,13,
16,14,17,15,
12,9,19,14,
19,16,18,11,
16,14,17,15,
12,9,19,14,
10,12,17,13,
19,16,18,11,
12,9,19,14,
10,12,17,13,
16,14,17,15,
12,9,19,14,
19,16,18,11,
12,9,19,14,
10,12,17,13,
12,9,19,14,
16,14,17,15,
8,13,18,15,
19,16,18,11,
16,14,17,15,
8,13,18,15,
10,12,17,13,
19,16,18,11,
8,13,18,15,
10,12,17,13,
16,14,17,15,
8,13,18,15,
12,9,19,14,
19,16,18,11,
8,9,10,11,
8,13,18,15,
12,9,19,14,
10,12,17,13,
8,13,18,15,
12,9,19,14,
16,14,17,15,
8,13,18,15,
19,16,18,11,
8,13,18,15,
10,12,17,13,
8,13,18,15,
12,9,19,14,
8,13,18,15,
0,1,2,11,
0,13,18,15,
0,1,10,11,
0,13,18,15,
0,1,10,11,
0,13,18,15,
0,1,10,11,
0,13,18,15,
0,1,10,3,
0,9,2,11,
0,13,18,15,
0,9,10,11,
0,13,18,15,
0,9,10,11,
0,13,18,15,
0,9,10,3,
0,9,2,11,
0,13,18,15,
0,9,10,11,
0,13,18,15,
0,9,10,3,
0,9,2,11,
0,13,18,15,
0,9,10,3,
0,9,2,3,
12,1,19,14,
12,1,19,14,
12,1,19,14,
12,1,19,14,
8,1,2,11,
12,1,19,14,
8,1,10,11,
12,1,19,14,
8,1,10,11,
12,1,19,14,
8,1,10,3,
8,1,2,11,
12,1,19,14,
8,1,10,11,
12,1,19,14,
8,1,10,3,
8,1,2,11,
12,1,19,14,
8,1,10,3,
8,1,2,3,
2,12,17,13,
2,12,17,13,
2,12,17,13,
2,12,17,13,
2,12,17,13,
8,9,2,11,
2,12,17,13,
8,9,2,11,
2,12,17,13,
8,9,2,3,
2,12,17,13,
8,9,2,11,
2,12,17,13,
8,9,2,3,
2,12,17,13,
8,9,2,3,
19,16,18,3,
19,16,18,3,
19,16,18,3,
19,16,18,3,
19,16,18,3,
19,16,18,3,
8,9,10,3,
19,16,18,3,
8,9,10,3,
19,16,18,3,
19,16,18,3,
8,9,10,3,
19,16,18,3,
