22,27,7,26,
1,7,26,22,
23,28,8,27,
7,27,22,2,
2,8,27,23,
24,29,9,28,
8,28,23,3,
3,9,28,24,
9,29,24,4,
27,31,12,30,
7,27,30,26,
7,12,30,27,
28,32,13,31,
8,28,31,27,
12,31,27,8,
8,13,31,28,
9,29,32,28,
13,32,28,9,
31,34,16,33,
12,31,33,30,
12,16,33,31,
13,32,34,31,
16,34,31,13,
16,34,35,33,
37,41,27,40,
22,27,26,40,
22,27,40,37,
38,42,28,41,
23,28,27,41,
27,41,37,23,
23,28,41,38,
24,29,28,42,
28,42,38,24,
41,44,31,43,
27,31,30,43,
27,41,43,40,
27,31,43,41,
27,28,31,41,
28,32,31,44,
28,42,44,41,
31,44,41,28,
31,34,33,45,
31,44,45,43,
47,50,41,49,
37,41,40,49,
37,41,49,47,
38,42,41,50,
41,50,47,38,
41,44,43,51,
41,50,51,49,
47,50,49,54,
0,1,6,21,
1,7,6,26,
1,2,7,22,
2,8,7,27,
2,3,8,23,
3,9,8,28,
3,4,9,24,
4,10,9,29,
4,5,10,25,
6,7,11,26,
7,12,11,30,
7,8,12,27,
8,13,12,31,
8,9,13,28,
9,14,13,32,
9,10,14,29,
11,12,15,30,
12,16,15,33,
12,13,16,31,
13,17,16,34,
13,14,17,32,
15,16,18,33,
16,19,18,35,
16,17,19,34,
18,19,20,35,
1,22,26,21,
2,23,27,22,
3,24,28,23,
4,25,29,24,
21,22,26,36,
22,37,40,36,
22,23,27,37,
23,38,41,37,
23,24,28,38,
24,39,42,38,
24,25,29,39,
36,37,40,46,
37,47,49,46,
37,38,41,47,
38,48,50,47,
38,39,42,48,
46,47,49,52,
47,53,54,52,
47,48,50,53,
52,53,54,55,
6,26,21,1,
11,30,26,7,
15,33,30,12,
18,35,33,16,
26,40,36,22,
26,27,30,40,
30,43,40,27,
30,31,33,43,
33,45,43,31,
33,34,35,45,
40,49,46,37,
40,41,43,49,
43,51,49,41,
43,44,45,51,
49,54,52,47,
49,50,51,54,
4,10,29,25,
9,14,32,29,
13,17,34,32,
16,19,35,34,
24,29,42,39,
28,32,44,42,
28,29,32,42,
31,34,45,44,
31,32,34,44,
38,42,50,48,
41,44,51,50,
41,42,44,50,
47,50,54,53,
0,1,6,-1,
1,7,6,-1,
6,7,11,-1,
7,12,11,-1,
11,12,15,-1,
12,16,15,-1,
15,16,18,-1,
16,19,18,-1,
18,19,20,-1,
1,2,7,-1,
2,8,7,-1,
7,8,12,-1,
8,13,12,-1,
12,13,16,-1,
13,17,16,-1,
16,17,19,-1,
2,3,8,-1,
3,9,8,-1,
8,9,13,-1,
9,14,13,-1,
13,14,17,-1,
3,4,9,-1,
4,10,9,-1,
9,10,14,-1,
4,5,10,-1,
0,21,1,-1,
1,21,22,-1,
1,22,2,-1,
2,22,23,-1,
2,23,3,-1,
3,23,24,-1,
3,24,4,-1,
4,24,25,-1,
4,25,5,-1,
21,36,22,-1,
22,36,37,-1,
22,37,23,-1,
23,37,38,-1,
23,38,24,-1,
24,38,39,-1,
24,39,25,-1,
36,46,37,-1,
37,46,47,-1,
37,47,38,-1,
38,47,48,-1,
38,48,39,-1,
46,52,47,-1,
47,52,53,-1,
47,53,48,-1,
52,55,53,-1,
0,6,21,-1,
6,26,21,-1,
21,26,36,-1,
26,40,36,-1,
36,40,46,-1,
40,49,46,-1,
46,49,52,-1,
49,54,52,-1,
52,54,55,-1,
6,11,26,-1,
11,30,26,-1,
26,30,40,-1,
30,43,40,-1,
40,43,49,-1,
43,51,49,-1,
49,51,54,-1,
11,15,30,-1,
15,33,30,-1,
30,33,43,-1,
33,45,43,-1,
43,45,51,-1,
15,18,33,-1,
18,35,33,-1,
33,35,45,-1,
18,20,35,-1,
5,25,10,-1,
10,25,29,-1,
10,29,14,-1,
14,29,32,-1,
14,32,17,-1,
17,32,34,-1,
17,34,19,-1,
19,34,35,-1,
19,35,20,-1,
25,39,29,-1,
29,39,42,-1,
29,42,32,-1,
32,42,44,-1,
32,44,34,-1,
34,44,45,-1,
34,45,35,-1,
39,48,42,-1,
42,48,50,-1,
42,50,44,-1,
44,50,51,-1,
44,51,45,-1,
48,53,50,-1,
50,53,54,-1,
50,54,51,-1,
53,55,54,-1,
