1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
-0.8421052631578947,-0.7368421052631579,-0.631578947368421,-0.5263157894736842,-0.42105263157894735,-0.3157894736842105,-0.21052631578947367,-0.10526315789473684,0.0,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.631578947368421,0.7368421052631579,0.8421052631578947,-0.9473684210526315,0.9473684210526315,
0.5650969529085873,0.3157894736842105,0.0997229916897507,-0.08310249307479224,-0.23268698060941828,-0.3490304709141274,-0.43213296398891965,-0.481994459833795,-0.4986149584487535,-0.481994459833795,-0.43213296398891965,-0.3490304709141274,-0.23268698060941828,-0.08310249307479224,0.0997229916897507,0.3157894736842105,0.5650969529085873,0.8476454293628809,0.8476454293628809,
-0.235602857559411,0.10001457938474996,0.3131651844292171,0.42134421927394666,0.4420469456188949,0.39276862516401806,0.2910045196092725,0.15424989065461436,0.0,-0.15424989065461436,-0.2910045196092725,-0.39276862516401806,-0.4420469456188949,-0.42134421927394666,-0.3131651844292171,-0.10001457938474996,0.235602857559411,-0.7111823881032221,0.7111823881032221,
-0.07044144842350811,-0.36164547540304326,-0.4185050759279011,-0.32481334550839847,-0.1514721341917266,0.04350795343804913,0.2150075582599888,0.33079856661627827,0.37154411031222906,0.33079856661627827,0.2150075582599888,0.04350795343804913,-0.1514721341917266,-0.32481334550839847,-0.4185050759279011,-0.36164547540304326,-0.07044144842350811,0.5517913459841468,0.5517913459841468,
0.2883438828576725,0.39715778730979656,0.22575672458976803,-0.027062730528948965,-0.23578055643170973,-0.3359405258028859,-0.3119374467660623,-0.1848044040242333,0.0,0.1848044040242333,0.3119374467660623,0.3359405258028859,0.23578055643170973,0.027062730528948965,-0.22575672458976803,-0.39715778730979656,-0.2883438828576725,-0.3849708755586913,0.3849708755586913,
-0.38114699138060565,-0.2363481300307672,0.083469921628208,0.29280714288249804,0.30563857439506764,0.15763832757218427,-0.05745531686397795,-0.23733372109664605,-0.3064706132296683,-0.23733372109664605,-0.05745531686397795,0.15763832757218427,0.30563857439506764,0.29280714288249804,0.083469921628208,-0.2363481300307672,-0.38114699138060565,0.22596549950887304,0.22596549950887304,
0.34740853575638103,-0.011986017157210963,-0.286597748673202,-0.26116466134298494,-0.03822713092845639,0.19222299408662702,0.2863384721015327,0.20260889129642792,0.0,-0.20260889129642792,-0.2863384721015327,-0.19222299408662702,0.03822713092845639,0.26116466134298494,0.286597748673202,0.011986017157210963,-0.34740853575638103,-0.08793514614069256,0.08793514614069256,
-0.21844571878372787,0.2167553325007851,0.2643139101708593,0.004116395943020187,-0.23296608105427527,-0.248786894469655,-0.0627116979769687,0.16502157758263772,0.2644309682931862,0.16502157758263772,-0.0627116979769687,-0.248786894469655,-0.23296608105427527,0.004116395943020187,0.2643139101708593,0.2167553325007851,-0.21844571878372787,-0.01951230805926856,-0.01951230805926856,
0.04649949768545682,-0.28631242691277015,-0.063316274926579,0.22300459325004704,0.2169100571535799,-0.020704632311628203,-0.22557148715923872,-0.20978110242170317,0.0,0.20978110242170317,0.22557148715923872,0.020704632311628203,-0.2169100571535799,-0.22300459325004704,0.063316274926579,0.28631242691277015,-0.04649949768545682,0.09123384982021435,-0.09123384982021435,
