0.5,0.0,0.0,0.0,0.0,0.0,
-0.5,0.0,0.0,0.0,0.0,0.0,
0.0,0.25,0.0,0.0,0.0,0.0,
0.0,0.0,0.08333333333333333,0.0,0.0,0.0,
0.5,0.0,0.0,0.0,0.0,0.0,
0.0,-0.25,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.16666666666666666,0.0,0.0,
0.0,0.0,-0.08333333333333333,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.05555555555555555,0.0,
0.0,0.0,0.0,0.0,0.0,0.03333333333333333,

0.5,0.0,0.0,0.0,0.0,0.0,
0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,
-0.3333333333333333,-0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,
0.0,0.125,0.041666666666666664,0.0,0.0,0.0,
0.08333333333333333,-0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.08333333333333333,0.08333333333333333,
-0.16666666666666666,0.09166666666666666,-0.09166666666666666,0.03333333333333333,-0.03333333333333333,0.03333333333333333,
0.25,0.05,-0.05,0.005555555555555556,-0.005555555555555556,0.005555555555555556,
0.0,0.025,0.008333333333333333,-0.06666666666666667,0.03333333333333333,0.03333333333333333,
0.0,-0.1,-0.03333333333333333,-0.011111111111111112,0.005555555555555556,0.005555555555555556,
0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.005555555555555556,

0.5,0.0,0.0,0.0,0.0,0.0,
0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,
0.16666666666666666,-0.041666666666666664,0.125,0.0,0.0,0.0,
-0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,
0.08333333333333333,0.16666666666666666,0.0,0.25,0.0,0.0,
0.08333333333333333,0.09166666666666666,0.025,-0.05,0.1,0.0,
0.08333333333333333,-0.03333333333333333,0.06666666666666667,0.005555555555555556,-0.011111111111111112,0.05555555555555555,
-0.08333333333333333,-0.09166666666666666,0.008333333333333333,0.05,0.03333333333333333,0.0,
-0.08333333333333333,0.03333333333333333,-0.03333333333333333,-0.005555555555555556,0.005555555555555556,0.027777777777777776,
0.08333333333333333,-0.03333333333333333,-0.03333333333333333,0.005555555555555556,0.005555555555555556,0.005555555555555556,

0.5,0.0,0.0,0.0,0.0,0.0,
0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,
0.16666666666666666,0.20833333333333334,0.041666666666666664,0.0,0.0,0.0,
0.16666666666666666,-0.041666666666666664,-0.041666666666666664,0.0,0.0,0.0,
0.08333333333333333,-0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.08333333333333333,0.08333333333333333,
0.08333333333333333,-0.008333333333333333,0.058333333333333334,-0.11666666666666667,0.06666666666666667,0.03333333333333333,
0.08333333333333333,0.11666666666666667,0.016666666666666666,0.10555555555555556,0.03888888888888889,0.005555555555555556,
0.08333333333333333,-0.058333333333333334,0.041666666666666664,0.016666666666666666,0.0,-0.03333333333333333,
0.08333333333333333,0.06666666666666667,0.0,-0.03888888888888889,-0.027777777777777776,-0.005555555555555556,
0.08333333333333333,-0.03333333333333333,-0.03333333333333333,0.005555555555555556,0.005555555555555556,0.005555555555555556,

0.5,0.0,0.0,0.0,0.0,0.0,
-0.5,0.0,0.0,0.0,0.0,0.0,
0.0,-0.125,-0.125,0.0,0.0,0.0,
0.0,0.125,-0.041666666666666664,0.0,0.0,0.0,
0.5,0.0,0.0,0.0,0.0,0.0,
0.0,0.125,0.125,0.0,0.0,0.0,
0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,
0.0,-0.125,0.041666666666666664,0.0,0.0,0.0,
0.0,0.0,0.0,-0.05555555555555555,-0.027777777777777776,0.027777777777777776,
