3,61,1,16,
186,187,234,0,
6,64,4,19,
0,188,187,235,
188,189,235,2,
9,68,7,23,
2,190,189,236,
190,191,236,5,
12,72,10,27,
5,192,191,237,
192,193,237,8,
14,75,13,30,
8,194,193,238,
194,195,238,11,
11,196,195,239,
20,78,17,33,
17,0,277,283,
199,200,16,15,
24,83,21,36,
21,2,20,81,
15,201,200,19,
201,202,19,18,
28,89,25,40,
25,5,24,87,
18,203,202,23,
203,204,23,22,
31,94,29,43,
29,8,28,93,
22,205,204,27,
205,206,27,26,
313,11,31,320,
26,207,206,30,
37,98,34,46,
34,15,278,285,
210,211,33,32,
41,103,38,49,
38,18,37,101,
32,212,211,36,
212,213,36,35,
44,108,42,52,
42,22,41,107,
35,214,213,40,
214,215,40,39,
314,26,44,322,
39,216,215,43,
50,112,47,55,
47,32,279,287,
219,220,46,45,
53,116,51,57,
51,35,50,115,
45,221,220,49,
221,222,49,48,
315,39,53,324,
48,223,222,52,
58,119,56,59,
56,45,280,289,
226,227,55,54,
316,48,58,326,
54,228,227,57,
317,54,281,291,
65,122,62,79,
0,62,282,283,
61,242,241,60,
69,125,66,84,
2,66,65,81,
60,64,242,243,
64,244,243,63,
73,129,70,90,
5,70,69,87,
63,68,244,245,
68,246,245,67,
76,132,74,95,
8,74,73,93,
67,72,246,247,
72,248,247,71,
11,318,76,320,
71,75,248,249,
85,135,80,99,
15,80,284,285,
80,60,284,293,
78,81,79,77,
19,64,80,85,
91,140,86,104,
18,86,85,101,
86,63,85,138,
77,83,81,84,
83,87,84,82,
23,68,86,91,
96,145,92,109,
22,92,91,107,
92,67,91,144,
82,89,87,90,
89,93,90,88,
27,72,92,96,
26,319,96,322,
319,71,96,329,
88,94,93,95,
105,149,100,113,
32,100,286,287,
100,77,286,295,
98,101,99,97,
36,83,100,105,
110,153,106,117,
35,106,105,115,
106,82,105,152,
97,103,101,104,
103,107,104,102,
40,89,106,110,
39,321,110,324,
321,88,110,331,
102,108,107,109,
118,156,114,120,
45,114,288,289,
114,97,288,297,
112,115,113,111,
49,103,114,118,
48,323,118,326,
323,102,118,333,
111,116,115,117,
54,325,290,291,
325,111,290,299,
126,159,123,136,
60,123,292,293,
122,253,252,121,
130,162,127,141,
63,127,126,138,
121,125,253,254,
125,255,254,124,
133,165,131,146,
67,131,130,144,
124,129,255,256,
129,257,256,128,
71,327,133,329,
128,132,257,258,
142,168,137,150,
77,137,294,295,
137,121,294,301,
135,138,136,134,
84,125,137,142,
147,172,143,154,
82,143,142,152,
143,124,142,171,
134,140,138,141,
140,144,141,139,
90,129,143,147,
88,328,147,331,
328,128,147,336,
139,145,144,146,
155,175,151,157,
97,151,296,297,
151,134,296,303,
149,152,150,148,
104,140,151,155,
102,330,155,333,
330,139,155,338,
148,153,152,154,
111,332,298,299,
332,148,298,305,
163,178,160,169,
121,160,300,301,
159,262,261,158,
166,180,164,173,
124,164,163,171,
158,162,262,263,
162,264,263,161,
128,334,166,336,
161,165,264,265,
174,182,170,176,
134,170,302,303,
170,158,302,307,
168,171,169,167,
141,162,170,174,
139,335,174,338,
335,161,174,341,
167,172,171,173,
148,337,304,305,
337,167,304,309,
181,184,179,183,
158,179,306,307,
178,269,268,177,
161,339,181,341,
177,180,269,270,
167,340,308,309,
340,177,308,311,
177,342,310,311,
343,392,441,276,
344,1,276,198,
356,394,1,3,
357,4,3,200,
367,396,4,6,
368,7,6,202,
376,398,7,9,
377,10,9,204,
383,400,10,12,
384,13,12,206,
388,402,13,14,
389,312,14,208,
391,404,312,490,
345,186,454,277,
346,17,277,209,
358,188,17,20,
359,21,20,211,
369,190,21,24,
370,25,24,213,
378,192,25,28,
379,29,28,215,
385,194,29,31,
386,313,31,217,
390,196,313,492,
347,199,465,278,
348,34,278,218,
360,201,34,37,
361,38,37,220,
371,203,38,41,
372,42,41,222,
380,205,42,44,
381,314,44,224,
387,207,314,494,
349,210,474,279,
350,47,279,225,
362,212,47,50,
363,51,50,227,
373,214,51,53,
374,315,53,229,
382,216,315,496,
351,219,481,280,
352,56,280,230,
364,221,56,58,
365,316,58,232,
375,223,316,498,
353,226,486,281,
354,317,281,233,
366,228,317,500,
355,231,489,502,
1,393,276,240,
4,395,3,242,
7,397,6,244,
10,399,9,246,
13,401,12,248,
312,403,14,250,
234,405,443,282,
62,406,282,251,
235,407,62,65,
66,408,65,253,
236,409,66,69,
70,410,69,255,
237,411,70,73,
74,412,73,257,
238,413,74,76,
318,414,76,259,
239,415,318,503,
241,416,445,292,
123,417,292,260,
243,418,123,126,
127,419,126,262,
245,420,127,130,
131,421,130,264,
247,422,131,133,
327,423,133,266,
249,424,327,514,
252,425,447,300,
160,426,300,267,
254,427,160,163,
164,428,163,269,
256,429,164,166,
334,430,166,271,
258,431,334,523,
261,432,449,306,
179,433,306,272,
263,434,179,181,
339,435,181,274,
265,436,339,530,
268,437,451,310,
342,438,310,275,
270,439,342,535,
273,440,453,538,
442,186,185,234,
455,199,198,16,
466,210,209,33,
475,219,218,46,
482,226,225,55,
487,231,230,59,
444,61,240,241,
16,61,456,284,
457,78,283,79,
33,78,467,286,
468,98,285,99,
46,98,476,288,
477,112,287,113,
55,112,483,290,
484,119,289,120,
59,119,488,513,
446,122,251,252,
79,122,458,294,
459,135,293,136,
99,135,469,296,
470,149,295,150,
113,149,478,298,
479,156,297,157,
120,156,485,522,
448,159,260,261,
136,159,460,302,
461,168,301,169,
150,168,471,304,
472,175,303,176,
157,175,480,529,
450,178,267,268,
169,178,462,308,
463,182,307,183,
176,182,473,534,
452,184,272,273,
183,184,464,537,
196,197,239,491,
207,208,30,493,
216,217,43,495,
223,224,52,497,
228,229,57,499,
231,232,59,501,
75,250,249,504,
94,320,95,506,
30,75,319,505,
108,322,109,508,
43,94,321,507,
116,324,117,510,
52,108,323,509,
119,326,120,512,
57,116,325,511,
132,259,258,515,
145,329,146,517,
95,132,328,516,
153,331,154,519,
109,145,330,518,
156,333,157,521,
117,153,332,520,
165,266,265,524,
172,336,173,526,
146,165,335,525,
175,338,176,528,
154,172,337,527,
180,271,270,531,
182,341,183,533,
173,180,340,532,
184,274,273,536,
185,-1,-1,-1,
186,-1,-1,-1,
198,-1,-1,-1,
199,-1,-1,-1,
209,-1,-1,-1,
210,-1,-1,-1,
218,-1,-1,-1,
219,-1,-1,-1,
225,-1,-1,-1,
226,-1,-1,-1,
230,-1,-1,-1,
231,-1,-1,-1,
233,-1,-1,-1,
187,-1,-1,-1,
188,-1,-1,-1,
200,-1,-1,-1,
201,-1,-1,-1,
