12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
12,13,14,15,16,17,
0,1,14,15,4,17,
0,1,14,15,16,17,
0,1,14,15,16,17,
0,1,14,15,16,17,
0,1,2,15,16,17,
0,13,14,15,4,17,
0,13,14,15,16,17,
0,13,14,15,16,17,
0,13,14,15,16,17,
0,13,2,15,16,17,
0,13,14,15,4,17,
0,13,14,15,16,17,
0,13,14,15,16,17,
0,13,14,15,16,17,
0,13,2,15,16,17,
0,13,14,15,4,17,
0,13,14,15,16,17,
0,13,14,15,16,17,
0,13,14,15,16,17,
0,13,2,15,16,17,
0,13,14,3,4,17,
0,13,14,3,16,17,
0,13,14,3,16,17,
0,13,14,3,16,17,
0,13,2,3,16,17,
12,1,14,15,4,17,
12,1,14,15,16,17,
12,1,14,15,16,17,
12,1,14,15,16,17,
12,1,2,15,16,17,
12,1,14,15,4,17,
12,1,14,15,16,17,
12,1,14,15,16,17,
12,1,14,15,16,17,
12,1,2,15,16,17,
12,1,14,15,4,17,
12,1,14,15,16,17,
12,1,14,15,16,17,
12,1,14,15,16,17,
12,1,2,15,16,17,
12,1,14,15,4,5,
12,1,14,15,16,5,
12,1,14,15,16,5,
12,1,14,15,16,5,
12,1,2,15,16,5,
12,13,2,15,16,17,
12,13,2,15,16,17,
12,13,2,15,16,17,
12,13,2,3,16,17,
12,13,2,15,16,17,
12,13,2,15,16,17,
12,13,2,15,16,17,
12,13,2,3,16,17,
12,13,2,15,16,17,
12,13,2,15,16,17,
12,13,2,15,16,17,
12,13,2,3,16,17,
12,13,2,15,16,5,
12,13,2,15,16,5,
12,13,2,15,16,5,
12,13,2,3,16,5,
12,13,14,3,4,17,
12,13,14,3,16,17,
12,13,14,3,16,17,
12,13,14,3,16,17,
12,13,14,3,4,17,
12,13,14,3,16,17,
12,13,14,3,16,17,
12,13,14,3,16,17,
12,13,14,3,4,17,
12,13,14,3,16,17,
12,13,14,3,16,17,
12,13,14,3,16,17,
12,13,14,3,4,5,
12,13,14,3,16,5,
12,13,14,3,16,5,
12,13,14,3,16,5,
12,13,14,15,4,17,
12,13,14,15,4,17,
12,13,14,15,4,17,
12,13,14,15,4,17,
12,13,14,15,4,17,
12,13,14,15,4,17,
12,13,14,15,4,17,
12,13,14,15,4,17,
12,13,14,15,4,17,
12,13,14,15,4,5,
12,13,14,15,4,5,
12,13,14,15,4,5,
12,13,14,15,16,5,
12,13,14,15,16,5,
12,13,14,15,16,5,
12,13,14,15,16,5,
12,13,14,15,16,5,
12,13,14,15,16,5,
12,13,14,15,16,5,
12,13,14,15,16,5,
12,13,14,15,16,5,
