1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.8,-0.4,0.0,0.4,0.8,-0.8,-0.4,0.0,0.4,0.8,-0.8,-0.4,0.0,0.4,0.8,-0.8,-0.4,0.0,0.4,0.8,-0.8,-0.4,0.0,0.4,0.8,-0.8,-0.4,0.0,0.4,0.8,-0.8,-0.4,0.0,0.4,0.8,-0.8,-0.4,0.0,0.4,0.8,-0.8,-0.4,0.0,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,-0.8,-0.4,0.0,0.4,-0.8,-0.4,0.0,0.4,-0.8,-0.4,0.0,0.4,-0.8,-0.4,0.0,0.4,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,
-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,0.48,-0.24,-0.48,-0.24,0.48,0.48,-0.24,-0.48,-0.24,0.48,0.48,-0.24,-0.48,-0.24,0.48,0.48,-0.24,-0.48,-0.24,0.48,0.48,-0.24,-0.48,-0.24,0.48,0.48,-0.24,-0.48,-0.24,0.48,0.48,-0.24,-0.48,-0.24,0.48,0.48,-0.24,-0.48,-0.24,0.48,0.48,-0.24,-0.48,-0.24,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,-0.24,-0.48,-0.24,0.48,-0.24,-0.48,-0.24,0.48,-0.24,-0.48,-0.24,0.48,-0.24,-0.48,-0.24,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,
-0.4,-0.4,-0.4,0.0,0.0,0.0,0.4,0.4,0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.4,0.4,0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.4,0.4,0.4,-0.8,-0.8,-0.8,-0.8,-0.8,-0.4,-0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.4,0.0,0.4,0.8,-0.4,0.0,0.4,0.8,-0.4,0.0,0.4,0.8,-0.4,0.0,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,0.0,0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.4,0.4,0.4,
0.16,0.0,-0.16,0.0,0.0,0.0,-0.16,0.0,0.16,0.16,0.0,-0.16,0.0,0.0,0.0,-0.16,0.0,0.16,0.16,0.0,-0.16,0.0,0.0,0.0,-0.16,0.0,0.16,0.64,0.32,0.0,-0.32,-0.64,0.32,0.16,0.0,-0.16,-0.32,0.0,0.0,0.0,0.0,0.0,-0.32,-0.16,0.0,0.16,0.32,-0.64,-0.32,0.0,0.32,0.64,0.64,0.32,0.0,-0.32,-0.64,0.64,0.32,0.0,-0.32,-0.64,0.64,0.32,0.0,-0.32,-0.64,0.64,0.32,0.0,-0.32,-0.64,-0.32,0.0,0.32,0.64,-0.32,0.0,0.32,0.64,-0.32,0.0,0.32,0.64,-0.32,0.0,0.32,0.64,-0.64,-0.32,0.0,0.32,-0.64,-0.32,0.0,0.32,-0.64,-0.32,0.0,0.32,-0.64,-0.32,0.0,0.32,0.32,0.0,-0.32,0.32,0.0,-0.32,0.32,0.0,-0.32,0.32,0.0,-0.32,0.16,0.0,-0.16,0.0,0.0,0.0,-0.16,0.0,0.16,
0.096,0.192,0.096,0.0,0.0,0.0,-0.096,-0.192,-0.096,0.096,0.192,0.096,0.0,0.0,0.0,-0.096,-0.192,-0.096,0.096,0.192,0.096,0.0,0.0,0.0,-0.096,-0.192,-0.096,-0.384,0.192,0.384,0.192,-0.384,-0.192,0.096,0.192,0.096,-0.192,0.0,0.0,0.0,0.0,0.0,0.192,-0.096,-0.192,-0.096,0.192,0.384,-0.192,-0.384,-0.192,0.384,-0.384,0.192,0.384,0.192,-0.384,-0.384,0.192,0.384,0.192,-0.384,-0.384,0.192,0.384,0.192,-0.384,-0.384,0.192,0.384,0.192,-0.384,-0.192,0.0,0.192,0.384,-0.192,0.0,0.192,0.384,-0.192,0.0,0.192,0.384,-0.192,0.0,0.192,0.384,0.384,-0.192,-0.384,-0.192,0.384,-0.192,-0.384,-0.192,0.384,-0.192,-0.384,-0.192,0.384,-0.192,-0.384,-0.192,-0.192,0.0,0.192,-0.192,0.0,0.192,-0.192,0.0,0.192,-0.192,0.0,0.192,0.096,0.192,0.096,0.0,0.0,0.0,-0.096,-0.192,-0.096,
-0.24,-0.24,-0.24,-0.48,-0.48,-0.48,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.48,-0.48,-0.48,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.48,-0.48,-0.48,-0.24,-0.24,-0.24,0.48,0.48,0.48,0.48,0.48,-0.24,-0.24,-0.24,-0.24,-0.24,-0.48,-0.48,-0.48,-0.48,-0.48,-0.24,-0.24,-0.24,-0.24,-0.24,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,-0.24,-0.48,-0.24,0.48,-0.24,-0.48,-0.24,0.48,-0.24,-0.48,-0.24,0.48,-0.24,-0.48,-0.24,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.48,-0.24,-0.24,-0.24,-0.24,-0.48,-0.48,-0.48,-0.24,-0.24,-0.24,
0.096,0.0,-0.096,0.192,0.0,-0.192,0.096,0.0,-0.096,0.096,0.0,-0.096,0.192,0.0,-0.192,0.096,0.0,-0.096,0.096,0.0,-0.096,0.192,0.0,-0.192,0.096,0.0,-0.096,-0.384,-0.192,0.0,0.192,0.384,0.192,0.096,0.0,-0.096,-0.192,0.384,0.192,0.0,-0.192,-0.384,0.192,0.096,0.0,-0.096,-0.192,-0.384,-0.192,0.0,0.192,0.384,-0.384,-0.192,0.0,0.192,0.384,-0.384,-0.192,0.0,0.192,0.384,-0.384,-0.192,0.0,0.192,0.384,-0.384,-0.192,0.0,0.192,0.384,-0.192,-0.384,-0.192,0.384,-0.192,-0.384,-0.192,0.384,-0.192,-0.384,-0.192,0.384,-0.192,-0.384,-0.192,0.384,-0.384,-0.192,0.0,0.192,-0.384,-0.192,0.0,0.192,-0.384,-0.192,0.0,0.192,-0.384,-0.192,0.0,0.192,0.192,0.384,0.192,0.192,0.384,0.192,0.192,0.384,0.192,0.192,0.384,0.192,0.096,0.0,-0.096,0.192,0.0,-0.192,0.096,0.0,-0.096,
0.0576,0.1152,0.0576,0.1152,0.2304,0.1152,0.0576,0.1152,0.0576,0.0576,0.1152,0.0576,0.1152,0.2304,0.1152,0.0576,0.1152,0.0576,0.0576,0.1152,0.0576,0.1152,0.2304,0.1152,0.0576,0.1152,0.0576,0.2304,-0.1152,-0.2304,-0.1152,0.2304,-0.1152,0.0576,0.1152,0.0576,-0.1152,-0.2304,0.1152,0.2304,0.1152,-0.2304,-0.1152,0.0576,0.1152,0.0576,-0.1152,0.2304,-0.1152,-0.2304,-0.1152,0.2304,0.2304,-0.1152,-0.2304,-0.1152,0.2304,0.2304,-0.1152,-0.2304,-0.1152,0.2304,0.2304,-0.1152,-0.2304,-0.1152,0.2304,0.2304,-0.1152,-0.2304,-0.1152,0.2304,-0.1152,-0.2304,-0.1152,0.2304,-0.1152,-0.2304,-0.1152,0.2304,-0.1152,-0.2304,-0.1152,0.2304,-0.1152,-0.2304,-0.1152,0.2304,0.2304,-0.1152,-0.2304,-0.1152,0.2304,-0.1152,-0.2304,-0.1152,0.2304,-0.1152,-0.2304,-0.1152,0.2304,-0.1152,-0.2304,-0.1152,-0.1152,-0.2304,-0.1152,-0.1152,-0.2304,-0.1152,-0.1152,-0.2304,-0.1152,-0.1152,-0.2304,-0.1152,0.0576,0.1152,0.0576,0.1152,0.2304,0.1152,0.0576,0.1152,0.0576,
-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.4,-0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,-0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,-0.4,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,-0.4,-0.4,-0.4,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
